ID	DG2
MSTRG.7302	0
MSTRG.7305	14
MSTRG.7304	744
MSTRG.7307	1112
MSTRG.7306	129299
MSTRG.2130	95
MSTRG.24389	0
MSTRG.24388	13787
MSTRG.24381	0
MSTRG.24380	23
MSTRG.24383	0
MSTRG.24382	60
MSTRG.24385	0
MSTRG.24384	0
MSTRG.24387	94
MSTRG.24386	13468
MSTRG.14001	200
MSTRG.14000	0
MSTRG.14003	97
MSTRG.14002	2384
MSTRG.14005	491
MSTRG.14004	1982
MSTRG.14007	0
MSTRG.14006	9761
MSTRG.14009	4051
MSTRG.14008	28907
MSTRG.2134	0
MSTRG.2136	0
MSTRG.25162	34
MSTRG.25163	0
MSTRG.25160	3292
MSTRG.25161	986
MSTRG.25166	59
MSTRG.25167	239
MSTRG.25164	0
MSTRG.25165	0
MSTRG.25168	19
MSTRG.25169	0
MSTRG.13251	383
MSTRG.13250	49
MSTRG.13253	13783
MSTRG.13252	4498
MSTRG.13255	1577
MSTRG.13254	28423
MSTRG.13257	9
MSTRG.13256	158
MSTRG.13259	0
MSTRG.13258	248
MSTRG.30534	3
MSTRG.12120	1670
MSTRG.19317	194
MSTRG.19314	152
MSTRG.19315	44
MSTRG.19312	0
MSTRG.19313	3
MSTRG.19310	51
MSTRG.19311	18
MSTRG.12128	718
MSTRG.12129	495
MSTRG.19318	39
MSTRG.19319	495
MSTRG.2210	0
MSTRG.2211	73
MSTRG.2212	34
MSTRG.2213	0
MSTRG.2214	11
MSTRG.2215	6
MSTRG.2216	67
MSTRG.2217	0
MSTRG.2218	9
MSTRG.2219	0
MSTRG.27212	107
MSTRG.27253	2
MSTRG.16339	2023
MSTRG.16338	32
MSTRG.3163	3057
MSTRG.3162	9
MSTRG.3165	53
MSTRG.3164	3456
MSTRG.3167	141
MSTRG.3166	18
MSTRG.3169	3740
MSTRG.3168	6
MSTRG.16333	619
MSTRG.16332	12538
MSTRG.16335	2194
MSTRG.16334	38
MSTRG.16337	441
MSTRG.16336	174
MSTRG.11648	296
MSTRG.11649	6
MSTRG.18199	23
MSTRG.18198	2993
MSTRG.11640	34
MSTRG.18196	0
MSTRG.18195	0
MSTRG.11643	53
MSTRG.11644	4138
MSTRG.11645	68
MSTRG.11646	0
MSTRG.11647	1014
MSTRG.22242	1920
MSTRG.22243	5
MSTRG.22240	0
MSTRG.22241	0
MSTRG.22246	423
MSTRG.22247	3069
MSTRG.22244	901
MSTRG.22245	12934
MSTRG.22248	635
MSTRG.22249	60
MSTRG.24646	749
MSTRG.24647	1358
MSTRG.24648	175
MSTRG.24649	305
MSTRG.35950	4788
MSTRG.35951	4364
MSTRG.22075	0
MSTRG.17782	1414
MSTRG.22077	10295
MSTRG.17780	34
MSTRG.17787	22
MSTRG.17786	748
MSTRG.22073	0
MSTRG.17784	0
MSTRG.4308	1425
MSTRG.4309	1226
MSTRG.9158	3145
MSTRG.9159	902
MSTRG.9156	202
MSTRG.9157	14303
MSTRG.9154	32
MSTRG.9155	4078
MSTRG.4304	36
MSTRG.9153	1325
MSTRG.4306	5702
MSTRG.4307	2720
MSTRG.10197	638
MSTRG.10196	350
MSTRG.10195	199
MSTRG.10194	18518
MSTRG.10193	3215
MSTRG.10192	2
MSTRG.10191	425
MSTRG.10190	0
MSTRG.10199	0
MSTRG.10198	98
MSTRG.15019	249
MSTRG.15018	1000
MSTRG.15011	2054
MSTRG.15010	14
MSTRG.15013	41
MSTRG.15012	254
MSTRG.15015	1735
MSTRG.15014	3319
MSTRG.15017	1989
MSTRG.15016	53
MSTRG.28129	2356
MSTRG.28128	8263
MSTRG.30451	58
MSTRG.3943	249
MSTRG.3942	0
MSTRG.3941	1001
MSTRG.3940	0
MSTRG.3947	0
MSTRG.3946	0
MSTRG.3945	3401
MSTRG.3944	0
MSTRG.3949	22
MSTRG.3948	1075
MSTRG.18434	1514
MSTRG.10228	0
MSTRG.18436	2094
MSTRG.18437	642
MSTRG.18430	4854
MSTRG.18431	415
MSTRG.18432	685
MSTRG.18433	1428
MSTRG.14760	0
MSTRG.14761	2134
MSTRG.14762	0
MSTRG.14763	4807
MSTRG.18438	204
MSTRG.18439	1336
MSTRG.14766	1309
MSTRG.10226	6628
MSTRG.13758	1047
MSTRG.13759	145
MSTRG.13750	1250
MSTRG.13751	756
MSTRG.13752	61
MSTRG.13753	23
MSTRG.13754	1136
MSTRG.13755	1251
MSTRG.13756	374
MSTRG.13757	0
MSTRG.6405	2194
MSTRG.6404	6772
MSTRG.27118	229
MSTRG.34346	0
MSTRG.6406	20949
MSTRG.6278	0
MSTRG.6279	2481
MSTRG.6276	482
MSTRG.6277	55
MSTRG.6274	0
MSTRG.6275	1065
MSTRG.6272	6
MSTRG.6273	0
MSTRG.6270	148
MSTRG.6271	9
MSTRG.34342	125
MSTRG.34343	17
MSTRG.22839	8
MSTRG.22838	2592
MSTRG.29669	243
MSTRG.6898	5
MSTRG.6899	8
MSTRG.19459	0
MSTRG.19458	528
MSTRG.19455	735
MSTRG.19454	248
MSTRG.19457	118
MSTRG.19456	155
MSTRG.6896	450
MSTRG.6897	13
MSTRG.6894	1344
MSTRG.6895	30
MSTRG.64	757
MSTRG.32562	1302
MSTRG.32563	0
MSTRG.32560	678
MSTRG.32561	98
MSTRG.32566	775
MSTRG.32567	439
MSTRG.32564	2640
MSTRG.32565	15
MSTRG.32568	626
MSTRG.32569	11
MSTRG.29896	0
MSTRG.29897	0
MSTRG.29894	1020
MSTRG.29895	629
MSTRG.29892	1093
MSTRG.29893	396
MSTRG.29890	540
MSTRG.29891	0
MSTRG.29898	289
MSTRG.29899	0
MSTRG.8366	0
MSTRG.8367	765
MSTRG.8364	119
MSTRG.8365	134
MSTRG.8362	0
MSTRG.8363	1078
MSTRG.8360	5754
MSTRG.8361	572
MSTRG.8368	2
MSTRG.108	173
MSTRG.8897	118
MSTRG.1594	34
MSTRG.2740	0
MSTRG.21845	1779
MSTRG.21844	17908
MSTRG.21847	29
MSTRG.21846	1259
MSTRG.21841	0
MSTRG.21840	0
MSTRG.21843	0
MSTRG.21842	4524
MSTRG.21849	1446
MSTRG.21848	833
MSTRG.31141	5
MSTRG.31140	3
MSTRG.31143	54
MSTRG.31142	1030
MSTRG.31145	212
MSTRG.31144	0
MSTRG.31147	0
MSTRG.31146	93
MSTRG.31149	2875
MSTRG.31148	4
MSTRG.11836	960
MSTRG.30230	755
MSTRG.30231	1423
MSTRG.30232	22
MSTRG.30233	1205
MSTRG.30234	0
MSTRG.30235	2928
MSTRG.30236	8
MSTRG.30237	4
MSTRG.30238	209
MSTRG.30239	1489
MSTRG.36690	226
MSTRG.36691	0
MSTRG.36692	622
MSTRG.36693	0
MSTRG.36694	405
MSTRG.36695	0
MSTRG.36696	7480
MSTRG.36697	2374
MSTRG.36698	109
MSTRG.36699	4300
MSTRG.20464	101
MSTRG.20465	0
MSTRG.20466	3524
MSTRG.20467	38
MSTRG.20460	0
MSTRG.20461	9463
MSTRG.20462	0
MSTRG.20463	7
MSTRG.20468	0
MSTRG.20469	0
MSTRG.23884	0
MSTRG.21599	445
MSTRG.21598	10157
MSTRG.21597	1399
MSTRG.21596	864
MSTRG.21595	17
MSTRG.21594	249
MSTRG.21593	266
MSTRG.21592	296
MSTRG.21591	6076
MSTRG.21590	127
MSTRG.4856	189
MSTRG.27858	168
MSTRG.27859	1366
MSTRG.27854	0
MSTRG.27855	0
MSTRG.27856	3911
MSTRG.27857	15
MSTRG.27850	110
MSTRG.27851	3496
MSTRG.27852	0
MSTRG.27853	0
MSTRG.16432	46
MSTRG.16433	0
MSTRG.16430	599
MSTRG.35347	0
MSTRG.35346	3466
MSTRG.35345	90
MSTRG.35344	86
MSTRG.35343	481
MSTRG.35342	68
MSTRG.35341	0
MSTRG.35340	671
MSTRG.16436	3183
MSTRG.35349	1853
MSTRG.23381	122
MSTRG.37279	255
MSTRG.19046	140
MSTRG.16434	390
MSTRG.19047	2
MSTRG.37271	315
MSTRG.37270	1712
MSTRG.37273	0
MSTRG.37272	0
MSTRG.37275	0
MSTRG.19044	0
MSTRG.37277	0
MSTRG.37276	0
MSTRG.19045	0
MSTRG.29469	657
MSTRG.29468	2
MSTRG.29467	0
MSTRG.19042	54
MSTRG.29465	2428
MSTRG.29464	1096
MSTRG.29463	0
MSTRG.29462	66
MSTRG.29461	2
MSTRG.19043	2242
MSTRG.15415	2933
MSTRG.21339	12
MSTRG.21338	0
MSTRG.19040	28
MSTRG.27176	608
MSTRG.21333	0
MSTRG.21332	43
MSTRG.21331	778
MSTRG.21330	19
MSTRG.21337	506
MSTRG.15417	27182
MSTRG.21335	3430
MSTRG.21334	0
MSTRG.15416	19272
MSTRG.16139	2
MSTRG.16138	520
MSTRG.16137	0
MSTRG.16136	29
MSTRG.16135	960
MSTRG.16134	121
MSTRG.16133	497
MSTRG.16132	48
MSTRG.16131	3
MSTRG.16130	55
MSTRG.15413	68
MSTRG.11488	6
MSTRG.11489	0
MSTRG.11486	10
MSTRG.11487	2802
MSTRG.11484	5
MSTRG.15412	0
MSTRG.11482	0
MSTRG.11483	37
MSTRG.11480	36
MSTRG.11481	517
MSTRG.16681	112
MSTRG.16680	12
MSTRG.16683	1273
MSTRG.16682	0
MSTRG.16685	0
MSTRG.16684	74
MSTRG.16687	0
MSTRG.16686	5969
MSTRG.16689	0
MSTRG.16688	0
MSTRG.29289	490
MSTRG.22739	481
MSTRG.29283	3934
MSTRG.22733	17
MSTRG.29281	1889
MSTRG.22731	8166
MSTRG.22736	769
MSTRG.22737	464
MSTRG.29285	1261
MSTRG.29284	2186
MSTRG.26028	41
MSTRG.26029	31
MSTRG.26022	44
MSTRG.26023	2497
MSTRG.26020	15
MSTRG.26021	79
MSTRG.26026	2566
MSTRG.26027	76
MSTRG.26024	0
MSTRG.26025	20
MSTRG.25764	0
MSTRG.29659	26
MSTRG.25766	82
MSTRG.25767	982
MSTRG.11781	1382
MSTRG.11780	0
MSTRG.22389	474
MSTRG.22388	38
MSTRG.17198	8045
MSTRG.22387	76
MSTRG.17199	9
MSTRG.29651	8
MSTRG.29652	5857
MSTRG.29653	0
MSTRG.11789	4587
MSTRG.25769	5247
MSTRG.17192	0
MSTRG.29656	414
MSTRG.17193	0
MSTRG.29657	0
MSTRG.125	0
MSTRG.124	0
MSTRG.23038	958
MSTRG.23039	37
MSTRG.129	0
MSTRG.24778	3712
MSTRG.24779	0
MSTRG.128	0
MSTRG.24774	0
MSTRG.24775	7
MSTRG.24776	0
MSTRG.24777	0
MSTRG.24770	3157
MSTRG.24771	0
MSTRG.24772	386
MSTRG.24773	0
MSTRG.25823	657
MSTRG.25822	40
MSTRG.25821	56
MSTRG.25820	14
MSTRG.20859	100
MSTRG.20858	0
MSTRG.25825	3843
MSTRG.25824	2413
MSTRG.20855	0
MSTRG.20854	2064
MSTRG.20857	0
MSTRG.20856	0
MSTRG.20851	1077
MSTRG.20850	309
MSTRG.20853	108
MSTRG.20852	2860
MSTRG.35003	0
MSTRG.23030	9
MSTRG.35004	11110
MSTRG.2828	0
MSTRG.35005	10
MSTRG.15561	0
MSTRG.15560	615
MSTRG.15563	64
MSTRG.15562	425
MSTRG.15565	0
MSTRG.15564	891
MSTRG.15567	0
MSTRG.15566	14
MSTRG.15569	6248
MSTRG.15568	914
MSTRG.27089	1136
MSTRG.35007	2
MSTRG.19110	0
MSTRG.5149	4336
MSTRG.5148	2628
MSTRG.24198	15177
MSTRG.24199	222
MSTRG.24190	2301
MSTRG.24191	146
MSTRG.24192	1484
MSTRG.24193	384
MSTRG.24194	93
MSTRG.24195	206
MSTRG.24196	3825
MSTRG.24197	820
MSTRG.10429	866
MSTRG.10428	909
MSTRG.10427	0
MSTRG.10426	0
MSTRG.10425	88
MSTRG.10424	94
MSTRG.10423	5158
MSTRG.10422	0
MSTRG.10421	11
MSTRG.10420	17
MSTRG.18554	0
MSTRG.13198	238
MSTRG.13199	1547
MSTRG.13196	73
MSTRG.13197	259
MSTRG.13194	0
MSTRG.13195	128
MSTRG.13192	339
MSTRG.13193	610
MSTRG.13190	0
MSTRG.13191	73
MSTRG.16922	3
MSTRG.14210	1120
MSTRG.14211	0
MSTRG.14212	514
MSTRG.14213	8
MSTRG.14214	0
MSTRG.14215	0
MSTRG.14216	19740
MSTRG.14217	2140
MSTRG.14218	0
MSTRG.14219	0
MSTRG.33011	142
MSTRG.33010	0
MSTRG.33013	11837
MSTRG.33012	294
MSTRG.33015	6
MSTRG.33014	87
MSTRG.33017	10310
MSTRG.33016	1443
MSTRG.33019	1093
MSTRG.33018	0
MSTRG.26844	296
MSTRG.26845	11860
MSTRG.26846	745
MSTRG.26847	270
MSTRG.26840	0
MSTRG.26841	47
MSTRG.26842	0
MSTRG.26843	58
MSTRG.26848	236
MSTRG.26849	10687
MSTRG.1970	1055
MSTRG.1971	4509
MSTRG.1972	581
MSTRG.1973	0
MSTRG.1974	601
MSTRG.1975	0
MSTRG.1976	8
MSTRG.1977	0
MSTRG.1978	0
MSTRG.1979	0
MSTRG.1551	3
MSTRG.37236	4
MSTRG.38297	0
MSTRG.32760	0
MSTRG.32761	0
MSTRG.32762	0
MSTRG.32763	25
MSTRG.32764	54
MSTRG.32765	7997
MSTRG.32766	0
MSTRG.32767	832
MSTRG.32768	119
MSTRG.32769	1685
MSTRG.19129	12524
MSTRG.19128	2162
MSTRG.10899	225
MSTRG.2401	4
MSTRG.2400	0
MSTRG.2403	6175
MSTRG.2402	7241
MSTRG.2405	847
MSTRG.2404	1287
MSTRG.2407	0
MSTRG.2406	9146
MSTRG.2409	5
MSTRG.2408	0
MSTRG.8164	0
MSTRG.8165	445
MSTRG.8166	438
MSTRG.8167	419
MSTRG.8160	21967
MSTRG.8161	34
MSTRG.8162	2072
MSTRG.8163	733
MSTRG.8168	6103
MSTRG.8169	94
MSTRG.4809	0
MSTRG.4808	950
MSTRG.4803	0
MSTRG.4802	2143
MSTRG.4801	5652
MSTRG.4800	1103
MSTRG.4807	14
MSTRG.4806	0
MSTRG.4805	225
MSTRG.4804	0
MSTRG.1559	2497
MSTRG.9695	402
MSTRG.9694	0
MSTRG.9697	1937
MSTRG.9696	2471
MSTRG.9691	13851
MSTRG.9690	372
MSTRG.9693	1021
MSTRG.9692	174
MSTRG.9699	1079
MSTRG.9698	21831
MSTRG.3468	0
MSTRG.3469	0
MSTRG.3460	0
MSTRG.3461	0
MSTRG.3462	1618
MSTRG.3463	3315
MSTRG.3464	12
MSTRG.3465	0
MSTRG.3466	130
MSTRG.3467	0
MSTRG.4119	34
MSTRG.4118	762
MSTRG.18551	829
MSTRG.9349	213
MSTRG.9348	1495
MSTRG.9347	15
MSTRG.9346	272
MSTRG.9345	2702
MSTRG.9344	2451
MSTRG.9343	104
MSTRG.9342	1055
MSTRG.4117	4434
MSTRG.9340	15
MSTRG.1192	62
MSTRG.1193	3
MSTRG.1190	125
MSTRG.1191	1188
MSTRG.1196	2
MSTRG.1197	0
MSTRG.1194	1753
MSTRG.1195	1392
MSTRG.1198	34
MSTRG.1199	197
MSTRG.3623	2566
MSTRG.21349	779
MSTRG.3051	9845
MSTRG.16248	0
MSTRG.34086	2
MSTRG.8005	7418
MSTRG.15608	0
MSTRG.15609	71
MSTRG.19956	4
MSTRG.5447	139
MSTRG.5440	79
MSTRG.5441	2
MSTRG.19952	1701
MSTRG.19953	493
MSTRG.15600	28
MSTRG.15601	2
MSTRG.15602	0
MSTRG.15603	0
MSTRG.15604	3441
MSTRG.15605	8893
MSTRG.15606	733
MSTRG.15607	86
MSTRG.3057	863
MSTRG.37079	76
MSTRG.37078	0
MSTRG.37077	0
MSTRG.37076	0
MSTRG.37075	0
MSTRG.3056	0
MSTRG.37073	59
MSTRG.37072	5227
MSTRG.37071	917
MSTRG.37070	0
MSTRG.16241	2409
MSTRG.19959	64
MSTRG.24821	5184
MSTRG.24822	1699
MSTRG.16242	5211
MSTRG.5998	5941
MSTRG.5999	0
MSTRG.5996	0
MSTRG.24824	4
MSTRG.5994	60
MSTRG.5995	23
MSTRG.5992	2531
MSTRG.5993	0
MSTRG.5990	95
MSTRG.24825	3883
MSTRG.8009	0
MSTRG.16246	0
MSTRG.38212	283
MSTRG.38213	0
MSTRG.38210	341
MSTRG.38211	572
MSTRG.38216	1172
MSTRG.38217	0
MSTRG.38214	549
MSTRG.38215	0
MSTRG.38218	0
MSTRG.38219	40
MSTRG.9756	0
MSTRG.7590	0
MSTRG.7591	1119
MSTRG.7592	157
MSTRG.4585	113
MSTRG.7594	1150
MSTRG.7595	398
MSTRG.7596	2208
MSTRG.7597	4156
MSTRG.7598	20909
MSTRG.7599	114539
MSTRG.38848	35
MSTRG.18205	501
MSTRG.9751	6
MSTRG.18204	2253
MSTRG.9752	0
MSTRG.24561	681
MSTRG.9753	890585
MSTRG.6494	0
MSTRG.24560	6570
MSTRG.1563	1159
MSTRG.18609	292
MSTRG.18608	20
MSTRG.24563	0
MSTRG.1562	477
MSTRG.18603	0
MSTRG.18602	182
MSTRG.18601	0
MSTRG.18600	6308
MSTRG.18607	1013
MSTRG.18606	42
MSTRG.18605	82
MSTRG.18604	1344
MSTRG.1560	178
MSTRG.11734	14
MSTRG.11735	106
MSTRG.1565	70
MSTRG.14557	1635
MSTRG.1564	0
MSTRG.14556	1089
MSTRG.37714	0
MSTRG.37715	221
MSTRG.14559	7
MSTRG.29913	1628
MSTRG.29912	5427
MSTRG.29911	860
MSTRG.29910	922
MSTRG.29917	1365
MSTRG.29916	32
MSTRG.29915	359
MSTRG.29914	4171
MSTRG.29919	71
MSTRG.29918	818
MSTRG.14487	676
MSTRG.14768	354
MSTRG.17108	2031
MSTRG.30865	1715
MSTRG.30864	2599
MSTRG.30867	0
MSTRG.30866	0
MSTRG.30861	0
MSTRG.30860	2282
MSTRG.30863	628
MSTRG.30862	522
MSTRG.2392	1340
MSTRG.30869	3874
MSTRG.30868	121
MSTRG.3629	1203
MSTRG.17105	5212
MSTRG.17104	95
MSTRG.17107	0
MSTRG.17106	264
MSTRG.33653	7
MSTRG.33652	4480
MSTRG.17103	391
MSTRG.17102	0
MSTRG.28510	0
MSTRG.28511	0
MSTRG.35567	0
MSTRG.35566	22
MSTRG.35565	295
MSTRG.35564	5277
MSTRG.35563	0
MSTRG.35562	10034
MSTRG.35561	668
MSTRG.35560	3575
MSTRG.35569	4408
MSTRG.35568	232
MSTRG.28512	0
MSTRG.6728	20
MSTRG.34068	374
MSTRG.316	86
MSTRG.317	64
MSTRG.314	0
MSTRG.315	0
MSTRG.312	1
MSTRG.313	17
MSTRG.310	0
MSTRG.311	5
MSTRG.318	27
MSTRG.319	0
MSTRG.37848	600
MSTRG.37849	840
MSTRG.37846	250
MSTRG.37847	2055
MSTRG.37844	3596
MSTRG.37845	4
MSTRG.37842	0
MSTRG.37843	0
MSTRG.37840	0
MSTRG.37841	0
MSTRG.6720	732
MSTRG.28546	0
MSTRG.28545	4827
MSTRG.34062	2
MSTRG.28543	230
MSTRG.28542	1130
MSTRG.6726	297
MSTRG.34066	0
MSTRG.2269	0
MSTRG.28516	5
MSTRG.28517	137
MSTRG.1988	4
MSTRG.3428	0
MSTRG.36719	327
MSTRG.36718	0
MSTRG.36715	117
MSTRG.36714	10
MSTRG.36717	2971
MSTRG.36716	814
MSTRG.36711	1222
MSTRG.36710	418
MSTRG.36713	0
MSTRG.36712	20
MSTRG.14764	0
MSTRG.30007	0
MSTRG.30006	0
MSTRG.30005	1458
MSTRG.30004	0
MSTRG.30003	0
MSTRG.30002	0
MSTRG.30001	225
MSTRG.30000	611
MSTRG.30009	15038
MSTRG.14765	13
MSTRG.28275	6641
MSTRG.28274	3326
MSTRG.28277	9114
MSTRG.28276	546
MSTRG.28271	3309
MSTRG.28270	1259
MSTRG.28273	2738
MSTRG.28272	128
MSTRG.28279	79
MSTRG.28278	165
MSTRG.28189	71
MSTRG.28188	321
MSTRG.28187	784
MSTRG.28186	156
MSTRG.28185	779
MSTRG.28184	0
MSTRG.28183	0
MSTRG.28182	0
MSTRG.28181	849
MSTRG.28180	2539
MSTRG.12088	3651
MSTRG.17459	1993
MSTRG.17458	880
MSTRG.17457	136
MSTRG.17456	0
MSTRG.17455	615
MSTRG.17454	622
MSTRG.17453	47
MSTRG.17452	0
MSTRG.17451	0
MSTRG.17450	740
MSTRG.30781	17
MSTRG.34939	0
MSTRG.11851	1400
MSTRG.11850	1384
MSTRG.11853	88
MSTRG.11852	1575
MSTRG.11855	16
MSTRG.11854	0
MSTRG.11857	5
MSTRG.11856	1084
MSTRG.11859	502
MSTRG.11858	2
MSTRG.29584	694
MSTRG.29585	500
MSTRG.29586	90
MSTRG.29587	436
MSTRG.29580	25
MSTRG.29581	38
MSTRG.29582	2
MSTRG.29583	33
MSTRG.29588	59
MSTRG.29589	7
MSTRG.16490	999
MSTRG.16491	4897
MSTRG.16492	23
MSTRG.16493	0
MSTRG.16494	0
MSTRG.16495	238
MSTRG.16496	94
MSTRG.16497	411
MSTRG.16498	24554
MSTRG.16499	1399
MSTRG.25788	1516
MSTRG.25789	0
MSTRG.25782	0
MSTRG.25783	133
MSTRG.25780	626
MSTRG.25781	0
MSTRG.25786	7
MSTRG.25787	3
MSTRG.25784	200
MSTRG.25785	15
MSTRG.29638	38
MSTRG.29639	0
MSTRG.29636	1371
MSTRG.29637	2561
MSTRG.29634	1240
MSTRG.29635	1433
MSTRG.29632	1755
MSTRG.29633	7749
MSTRG.29630	0
MSTRG.29631	347
MSTRG.26787	1941
MSTRG.26786	285
MSTRG.26785	0
MSTRG.23369	821
MSTRG.26783	4799
MSTRG.26782	0
MSTRG.26781	717
MSTRG.26780	3354
MSTRG.23362	1081
MSTRG.23363	1376
MSTRG.23360	1125
MSTRG.23361	2924
MSTRG.23366	0
MSTRG.23367	0
MSTRG.26789	34
MSTRG.23365	5135
MSTRG.31789	0
MSTRG.22949	127
MSTRG.22948	282
MSTRG.11145	0
MSTRG.20401	3309
MSTRG.11143	501
MSTRG.11142	0
MSTRG.11141	0
MSTRG.11140	0
MSTRG.22941	1459
MSTRG.22940	762
MSTRG.22943	577
MSTRG.22942	1805
MSTRG.22945	11
MSTRG.22944	363
MSTRG.22947	1996
MSTRG.22946	196
MSTRG.26259	1967
MSTRG.26258	3489
MSTRG.18907	1894
MSTRG.26251	2232
MSTRG.26250	0
MSTRG.26253	9514
MSTRG.26252	0
MSTRG.26255	72
MSTRG.26254	82
MSTRG.26257	87
MSTRG.26256	535
MSTRG.23098	2395
MSTRG.23099	837
MSTRG.23094	1444
MSTRG.23095	21495
MSTRG.23096	1466
MSTRG.23097	24297
MSTRG.23090	750
MSTRG.23091	6369
MSTRG.23092	1080
MSTRG.23093	0
MSTRG.20409	0
MSTRG.31786	496
MSTRG.14531	6722
MSTRG.14530	186
MSTRG.14533	759
MSTRG.14532	651
MSTRG.14535	56
MSTRG.14534	63
MSTRG.14537	3436
MSTRG.14536	1336
MSTRG.14539	1123
MSTRG.14538	255
MSTRG.17204	0
MSTRG.17205	0
MSTRG.8091	49
MSTRG.17203	69
MSTRG.8097	13
MSTRG.27128	0
MSTRG.27129	0
MSTRG.17208	415
MSTRG.27120	0
MSTRG.27121	378
MSTRG.27122	1146
MSTRG.27123	700
MSTRG.27124	0
MSTRG.27125	357
MSTRG.27126	0
MSTRG.27127	0
MSTRG.19640	19
MSTRG.14399	0
MSTRG.14398	89
MSTRG.12693	0
MSTRG.14395	0
MSTRG.14394	2
MSTRG.14397	18
MSTRG.14396	407
MSTRG.14391	1307
MSTRG.14390	1261
MSTRG.14393	0
MSTRG.14392	0
MSTRG.27839	1694
MSTRG.1860	0
MSTRG.12696	8
MSTRG.12697	108
MSTRG.17840	0
MSTRG.17841	727
MSTRG.13543	60
MSTRG.17843	40
MSTRG.17844	1705
MSTRG.17845	1879
MSTRG.17846	21
MSTRG.4059	0
MSTRG.13549	549
MSTRG.13548	320
MSTRG.12695	13
MSTRG.1861	0
MSTRG.4586	2278
MSTRG.38050	11
MSTRG.38051	41
MSTRG.38052	53
MSTRG.38053	133
MSTRG.38054	135
MSTRG.38055	0
MSTRG.38056	15
MSTRG.38057	3
MSTRG.38058	0
MSTRG.38059	1564
MSTRG.16158	0
MSTRG.4056	5594
MSTRG.15298	6
MSTRG.19626	818
MSTRG.19627	1786
MSTRG.12632	0
MSTRG.19625	5746
MSTRG.12634	0
MSTRG.12635	0
MSTRG.12636	4382
MSTRG.12637	0
MSTRG.12638	1818
MSTRG.12639	10870
MSTRG.19628	1971
MSTRG.19629	7
MSTRG.18975	184
MSTRG.18974	0
MSTRG.18977	26
MSTRG.18976	3580
MSTRG.18971	753
MSTRG.18970	0
MSTRG.18973	1192
MSTRG.18972	54
MSTRG.18979	0
MSTRG.18978	0
MSTRG.33600	0
MSTRG.33601	3765
MSTRG.33602	1969
MSTRG.33603	2088
MSTRG.33604	1172
MSTRG.33605	5986
MSTRG.33606	2473
MSTRG.33607	9
MSTRG.33608	599
MSTRG.33609	0
MSTRG.16829	89
MSTRG.16828	122
MSTRG.16821	6169
MSTRG.16820	52
MSTRG.16823	49
MSTRG.16822	1552
MSTRG.16825	5
MSTRG.408	2462
MSTRG.16827	0
MSTRG.16826	7
MSTRG.6997	0
MSTRG.6996	0
MSTRG.38588	0
MSTRG.38589	438
MSTRG.6993	37
MSTRG.6992	0
MSTRG.6991	0
MSTRG.6990	0
MSTRG.26438	2139
MSTRG.38583	45
MSTRG.38580	916
MSTRG.38581	18
MSTRG.38586	302
MSTRG.38587	0
MSTRG.38584	124
MSTRG.38585	0
MSTRG.2676	93
MSTRG.2677	495
MSTRG.2674	367
MSTRG.2675	0
MSTRG.2672	0
MSTRG.2673	0
MSTRG.2670	1641
MSTRG.2671	0
MSTRG.2678	1488
MSTRG.2679	4006
MSTRG.507	127
MSTRG.31198	34871
MSTRG.3519	18
MSTRG.19082	4487
MSTRG.19083	0
MSTRG.19080	0
MSTRG.19081	37
MSTRG.19086	1732
MSTRG.19087	2607
MSTRG.19084	2
MSTRG.19085	0
MSTRG.19088	0
MSTRG.19089	2
MSTRG.5268	0
MSTRG.3516	1525
MSTRG.5269	10
MSTRG.19895	0
MSTRG.3517	0
MSTRG.19894	0
MSTRG.5264	0
MSTRG.5265	1078
MSTRG.5266	267
MSTRG.5267	105
MSTRG.5260	151
MSTRG.35320	2508
MSTRG.5262	2549
MSTRG.33660	103
MSTRG.35826	446
MSTRG.5263	0
MSTRG.35827	19
MSTRG.558	132
MSTRG.559	862
MSTRG.550	27
MSTRG.551	0
MSTRG.552	15
MSTRG.553	337
MSTRG.554	20437
MSTRG.555	3112
MSTRG.556	0
MSTRG.557	349
MSTRG.8735	302
MSTRG.32268	4
MSTRG.8737	7601
MSTRG.8736	473
MSTRG.8731	0
MSTRG.8730	0
MSTRG.8733	0
MSTRG.8732	0
MSTRG.32261	623
MSTRG.32260	1454
MSTRG.32263	109
MSTRG.32262	633
MSTRG.8739	589
MSTRG.32264	35
MSTRG.32267	18
MSTRG.32266	442
MSTRG.4638	1
MSTRG.4639	987
MSTRG.35829	17
MSTRG.4630	972
MSTRG.4631	4776
MSTRG.4632	698
MSTRG.4633	0
MSTRG.4634	18
MSTRG.4635	3
MSTRG.4636	20
MSTRG.4637	29
MSTRG.31516	0
MSTRG.31517	906
MSTRG.31514	2080
MSTRG.31515	0
MSTRG.31512	9
MSTRG.31513	223
MSTRG.31510	666
MSTRG.31511	72
MSTRG.886	4301
MSTRG.887	12
MSTRG.884	76
MSTRG.885	1332
MSTRG.882	0
MSTRG.883	1752
MSTRG.31518	6
MSTRG.31519	3
MSTRG.35606	0
MSTRG.35607	36
MSTRG.35604	0
MSTRG.35605	0
MSTRG.35602	0
MSTRG.35603	0
MSTRG.35600	0
MSTRG.35601	0
MSTRG.4588	2
MSTRG.35608	148
